split_seed,fipsCode,fold,horizon,target_hour,candidate_count,out_of_support_features,outside_columns,zero_variance_columns,nearest_distance,fifth_distance,query_true_N,query_pred_N,donor_same_time_N_max,donor_same_time_N_q95,donor_all_training_N_max,donor_all_training_N_q95,query_truth_above_training_max,query_prediction_above_training_max,training_N_empirical_cdf_of_query_prediction
20260917,18013,0,1,73,191,0,,,1.301955691863067,2.0337948145912157,0.0,0.003131222701884897,0.195755633,0.006798469,0.243055556,0.002074548999999992,False,False,0.9632409475341412
20260917,18013,0,1,74,191,0,,,1.263872487521756,2.142781323251839,0.0,0.003129541279206684,0.242472805,0.0052011875,0.243055556,0.002074548999999992,False,False,0.9632409475341412
20260917,18013,0,1,75,191,0,,,1.2169917147528553,2.182912124124369,0.0,0.003237300501884335,0.243055556,0.0037443555,0.243055556,0.002074548999999992,False,False,0.9645590012082159
20260917,18013,0,1,76,191,0,,,1.279308199120176,2.1196616686107097,0.0,0.0016264175225245093,0.112130925,0.0040271095,0.243055556,0.002074548999999992,False,False,0.9411635484933915
20260917,18013,0,1,77,191,0,,,1.1673397936537881,2.2091288473577793,0.0,0.0016420420895229648,0.04496892,0.003058647,0.243055556,0.002074548999999992,False,False,0.9416761249221982
20260917,18013,0,1,78,191,0,,,0.9735254202427172,1.7586516736942042,0.0,0.001485481362916172,0.044386169,0.002866216,0.243055556,0.002074548999999992,False,False,0.9382345403287812
20260917,18013,0,1,79,191,0,,,0.971900920923626,1.817384057395752,3.12e-05,0.0016035632271576257,0.036823587,0.0028849970000000003,0.243055556,0.002074548999999992,False,False,0.9406509720645846
20260917,18013,0,1,80,191,0,,,1.0234898909313515,1.736925787202214,3.12e-05,0.000733483001051926,0.101808033,0.002407975,0.243055556,0.002074548999999992,False,False,0.910482187969099
20260917,18013,0,1,81,191,0,,,1.1010502106155915,1.8057156372838163,6.24e-05,0.0004970505907526035,0.101808033,0.0019598535,0.243055556,0.002074548999999992,False,False,0.8941163548493392
20260917,18013,0,1,82,191,0,,,1.0115806927158202,1.781492639456482,3.12e-05,0.0005061950098195039,0.077036421,0.00175438,0.243055556,0.002074548999999992,False,False,0.894921832094607
20260917,18013,0,1,83,191,0,,,0.9604716880373837,1.7843012185121836,3.12e-05,0.0001953210755830405,0.007652376,0.002630412,0.243055556,0.002074548999999992,False,False,0.8457511075312123
20260917,18013,0,1,84,191,0,,,1.0036172286664804,1.692426067711527,0.0,0.00025700093575690617,0.007652376,0.003483118,0.243055556,0.002074548999999992,False,False,0.86153113901805
20260917,18013,0,1,85,191,0,,,0.9960234136392278,1.7346958541893258,0.0,8.069038184385957e-05,0.006954339,0.002405636,0.243055556,0.002074548999999992,False,False,0.7913813934756343
20260917,18013,0,1,86,191,0,,,0.9580848077310208,1.7581094684365943,0.0,4.736972173442426e-05,0.007830905,0.0015088525,0.243055556,0.002074548999999992,False,False,0.7545491158056603
20260917,18013,0,1,87,191,0,,,1.1040687862629952,1.4886282848556769,0.0,0.0,0.007830905,0.001007408,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,88,191,0,,,1.2608313795572632,1.5468861168367973,0.0,0.0,0.012903628,0.0009084805,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,89,191,0,,,1.3532147130793735,1.585517355963227,0.0,8.375633381737682e-05,0.012903628,0.000818133,0.243055556,0.002074548999999992,False,False,0.7951524914875701
20260917,18013,0,1,90,191,0,,,1.4889683406986731,1.9584925672282127,0.0,0.0,0.012903628,0.0005742825,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,91,191,0,,,0.9980401644697258,1.5663748677449296,0.0,0.0,0.031116024,0.00037315899999999997,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,92,191,0,,,1.1416616728083544,1.552068561796944,0.0,7.953956261387186e-05,0.038962018,0.0003213955,0.243055556,0.002074548999999992,False,False,0.7909420422509428
20260917,18013,0,1,93,191,0,,,0.9585216182540635,1.851801195084369,0.0,0.0,0.038962018,0.0004686205,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,94,191,0,,,1.021305009886632,1.8084968479020833,0.0,0.0,0.009015169,0.0006530704999999999,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,95,191,0,,,1.0540027384491153,1.7257918952723277,0.0,0.0,0.009015169,0.0004988305,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,96,191,0,,,1.028859629568053,1.718168542070637,0.0,1.5437445354466528e-06,0.009015169,0.00042016899999999997,0.243055556,0.002074548999999992,False,False,0.6153113901805001
20260917,18013,0,1,97,191,0,,,1.175417505084029,1.7346635373524528,0.0,1.480839276801618e-05,0.001594723,0.000188827,0.243055556,0.002074548999999992,False,False,0.6718778603595358
20260917,18013,0,1,98,191,0,,,1.052166682289325,1.6758319320881216,0.0,0.0,0.002713532,9.319999999999999e-05,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,99,191,0,,,0.9708757157012058,1.54033596224903,0.0,8.491832110967169e-06,0.003448975,5.9800000000000003e-05,0.243055556,0.002074548999999992,False,False,0.6454801742759858
20260917,18013,0,1,100,191,0,,,1.0628588880615348,1.4940429557015908,0.0,0.0,0.003448975,4.345e-05,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,101,191,0,,,1.0552883599030596,1.5311461681394583,0.0,7.968604845496497e-07,0.008886576,0.00014164100000000002,0.243055556,0.002074548999999992,False,False,0.6130047962508696
20260917,18013,0,1,102,191,0,,,1.2639238378670137,1.7760217145765014,0.0,0.0,0.008886576,0.0001106775,0.243055556,0.002074548999999992,False,False,0.6121260938014865
20260917,18013,0,1,103,191,0,,,1.233849799623262,1.8447408879833205,0.0,0.00011819523773874743,0.008886576,0.00029665249999999996,0.243055556,0.002074548999999992,False,False,0.8175594039468385
20260917,18013,0,1,104,191,0,,,1.3643150262388828,1.9096786826460297,0.000967631,0.0001651785773076482,0.001807755,0.0004079635,0.243055556,0.002074548999999992,False,False,0.8376231098744188
20260917,18013,0,1,105,191,0,,,1.087579677257057,1.461781062786315,0.000967631,0.0006847599396676819,0.010194766,0.0006198865,0.243055556,0.002074548999999992,False,False,0.9070039907736243
20260917,18013,0,1,106,191,0,,,1.0456149463354665,2.1501377701020497,0.023691357,0.0026003990690968318,0.095231981,0.0046891685,0.243055556,0.002074548999999992,False,False,0.9570168051843444
20260917,18013,0,1,107,191,0,,,2.0573879231912002,2.646343382616606,0.068015108,0.007612584424362828,0.095231981,0.006731280500000001,0.243055556,0.002074548999999992,False,False,0.9839270676967012
20260917,18013,0,1,108,191,0,,,1.6848585481796392,2.144084933338503,0.080875238,0.008162167813486458,0.096087999,0.0126974835,0.243055556,0.002074548999999992,False,False,0.9849522205543148
20260917,18013,0,1,109,191,0,,,1.5562646415844694,2.2072037405220675,0.058151512,0.009405416099385873,0.046522922,0.009503162499999999,0.243055556,0.002074548999999992,False,False,0.9871123640757149
20260917,18013,0,1,110,191,0,,,1.3081092722657282,1.6404480014657827,0.01286013,0.007883481862476019,0.046182984,0.011597972000000002,0.243055556,0.002074548999999992,False,False,0.9846593197378538
20260917,18013,0,1,111,191,0,,,1.0349145737598024,1.6123095814616595,0.0,0.005533934466670683,0.036501798,0.010995026,0.243055556,0.002074548999999992,False,False,0.9785816277962874
20260917,18013,0,1,112,191,0,,,1.0214141341794607,1.6459996138218629,0.0,0.004450058051273703,0.044948775,0.0132462345,0.243055556,0.002074548999999992,False,False,0.9729066744773551
20260917,18013,0,1,113,191,0,,,0.9839822080758945,1.629543325025916,0.0,0.00362278697034139,0.044948775,0.0139383615,0.243055556,0.002074548999999992,False,False,0.9684765496283821
20260917,18013,0,1,114,191,0,,,1.217529129989834,1.5907027858553853,0.031245123,0.00282841255252273,0.032876507,0.0102342845,0.243055556,0.002074548999999992,False,False,0.9595796873283784
20260917,18013,0,1,115,191,0,,,1.1193415032675058,1.3527852806511214,0.031245123,0.0026675471515522613,0.023359905,0.007262920500000001,0.243055556,0.002074548999999992,False,False,0.9578955076337275
20260917,18013,0,1,116,191,0,,,1.0628695842675275,1.7898800131053505,0.031245123,0.0028920731104267517,0.021076795,0.0036719105,0.243055556,0.002074548999999992,False,False,0.9602387141654157
20260917,18013,0,1,117,191,0,,,1.0516299343455286,1.3772079896983935,0.0,0.0032432900643125304,0.021076795,0.007033119500000001,0.243055556,0.002074548999999992,False,False,0.9645590012082159
20260917,18013,0,1,118,191,0,,,0.9708075854245937,1.9636223469760634,0.006367637,0.004790212408323009,0.067434211,0.0081899645,0.243055556,0.002074548999999992,False,False,0.9747739171822941
20260917,18013,0,1,119,191,0,,,0.9788571500742478,1.6783797099384532,0.006991916,0.005178584741106253,0.067669173,0.009502588499999999,0.243055556,0.002074548999999992,False,False,0.9767876102954637
20260917,18013,0,1,120,191,0,,,1.0037845289759948,1.5811046388416907,0.006991916,0.00464101466986346,0.060737782,0.0088385355,0.243055556,0.002074548999999992,False,False,0.9738586021308534
20260917,18013,0,1,121,191,0,,,1.145065687432045,1.6389867219244274,0.000624278,0.0021967675277893453,0.013360917,0.003213538,0.243055556,0.002074548999999992,False,False,0.9514150770695273
20260917,18013,0,1,122,191,0,,,1.1146660746459436,1.5766362777554763,0.017479789,0.001420211916340386,0.013073586,0.0022043699999999998,0.243055556,0.002074548999999992,False,False,0.9360743968073811
20260917,18013,0,1,123,191,0,,,1.0371944220840335,1.45752420196629,0.018384992,0.00047033481776008386,0.018994224,0.0020263720000000002,0.243055556,0.002074548999999992,False,False,0.8912605718888441
20260917,18013,0,1,124,191,0,,,1.075907114715555,1.4381598088401237,0.018384992,0.000411488209661649,0.051444105,0.0024094475,0.243055556,0.002074548999999992,False,False,0.8852194925493355
20260917,18013,0,1,125,191,0,,,1.1297878516039213,1.752283915104781,0.000905203,0.00023319193801648485,0.051444105,0.0034219245,0.243055556,0.002074548999999992,False,False,0.8561124739135211
20260917,18013,0,1,126,191,0,,,1.0421009063033557,1.4425516593464125,0.0,0.0004793076033806895,0.032449881,0.0041221504999999995,0.243055556,0.002074548999999992,False,False,0.8920660491341119
20260917,18013,0,1,127,191,0,,,1.0317306716009953,1.406426501550767,0.0,0.000952128387077672,0.026173324,0.004522498999999999,0.243055556,0.002074548999999992,False,False,0.9225277340460587
20260917,18013,0,1,128,191,0,,,0.9882398930729527,1.5308496946660708,0.000499376,0.000986338816983564,0.026173324,0.004322847499999999,0.243055556,0.002074548999999992,False,False,0.9235528869036722
20260917,18013,0,1,129,191,0,,,1.093076332830004,1.7718213805939642,0.000499376,0.0012959580182182171,0.026166219,0.005160768499999999,0.243055556,0.002074548999999992,False,False,0.9334749020612895
20260917,18013,0,1,130,191,0,,,1.0397537873248492,1.6675763481781096,0.000499376,0.0008784600263396426,0.041472668,0.003676357,0.243055556,0.002074548999999992,False,False,0.9189763116464688
20260917,18013,0,1,131,191,0,,,1.0440626154014745,1.7210907547580026,0.002715102,0.0005306218554267786,0.060613899,0.0036046055,0.243055556,0.002074548999999992,False,False,0.8968623000036613
20260917,18013,0,1,132,191,0,,,1.3226254562433848,1.702017812465428,0.002715102,0.0007977394003593234,0.059924125,0.002974905,0.243055556,0.002074548999999992,False,False,0.9140702229707466
20260917,18013,0,1,133,191,0,,,1.065719535362264,1.6078358868659897,0.002715102,0.0005924086438484582,0.028491335,0.0040949185,0.243055556,0.002074548999999992,False,False,0.9010361366382309
20260917,18013,0,1,134,191,0,,,1.14677667617204,1.6442848878431813,0.0,0.0006650049438004604,0.028465851,0.002966953,0.243055556,0.002074548999999992,False,False,0.9056859370995497
20260917,18013,0,1,135,191,0,,,1.290316765131256,1.720883089916289,0.0,0.0010070007220404496,0.019673802,0.002966953,0.243055556,0.002074548999999992,False,False,0.9243949767509977
20260917,18013,0,1,136,191,0,,,1.0192400671912776,1.6140999355843662,0.001841276,0.0007050045356043234,0.01784266,0.001247066,0.243055556,0.002074548999999992,False,False,0.9087247830703328
20260917,18013,0,1,137,191,0,,,1.1215701312611452,1.6824619794384497,0.001841276,0.0010834710245884737,0.031557165,0.004194072,0.243055556,0.002074548999999992,False,False,0.9273972101197232
