split_seed,case,horizon,space,P71_group,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,NB_P24,osi_target_t48h,component_clipped,p=0,5088,0.01578495889674735,0.0039359960949824566,1.2677511504687535,-0.0006659270758382052,0.01578495889674735,0.0,0.0,0.0
42,NB_P24,osi_target_t48h,component_clipped,0<p<.01,8352,0.011597304138948545,0.0032184386315769614,1.1233228134087125,-6.739328737993277e-05,0.011597304138948545,0.0,0.0,0.0
42,NB_P24,osi_target_t48h,component_clipped,.01<=p<.1,5856,0.011819436195316968,0.003306045506210644,0.8180777654865887,0.000675549432019518,0.011819436195316968,0.0,0.0,0.0
42,NB_P24,osi_target_t48h,component_clipped,.1<=p<.5,3456,0.008954253481607003,0.003685351466003394,0.2770974331068826,0.00018540188578526834,0.008954253481607003,0.0,0.0,0.0
42,NB_P24,osi_target_t48h,component_clipped,.5<=p<=1,192,0.007644089322720343,0.004868432856129282,0.011218963502155612,-0.003147953325415167,0.007644089322720343,0.0,0.0,0.0
42,NB_P24,osi_target_t48h,aligned,p=0,5088,0.015829302423005454,0.003837133726665102,1.2748839557323408,-0.0007754257902740669,0.01570317597019333,0.00012612645281212184,0.8031907242937786,-0.020235381249578577
42,NB_P24,osi_target_t48h,aligned,0<p<.01,8352,0.011914317949333592,0.0031040020421783574,1.1855745197961307,-0.0002652827795731576,0.01192503806036217,-1.0720111028579213e-05,-0.08989582233881466,0.0021344416574224923
42,NB_P24,osi_target_t48h,aligned,.01<=p<.1,5856,0.011535706551984097,0.0033375130863686547,0.7792727102268304,0.00086755287211127,0.011589019331396612,-5.3312779412515235e-05,-0.46002839315386623,0.0072195310089340214
42,NB_P24,osi_target_t48h,aligned,.1<=p<.5,3456,0.00834769133944334,0.0037941553215905194,0.24082773361442164,0.0008620696497603554,0.008466041792518494,-0.00011835045307515349,-1.3979431707948908,0.006877139100085028
42,NB_P24,osi_target_t48h,aligned,.5<=p<=1,192,0.007125463704930343,0.0046447454753332845,0.009748268737973693,-0.0018342573205891947,0.006833630556821861,0.0002918331481084821,4.270543244646907,-0.0007821554732448388
20260917,B0,osi_target_t01h,component_clipped,p=0,7579,0.016640849980300274,0.004095150789221732,2.0987606736587288,-0.0005312596614706572,0.016640849980300274,0.0,0.0,0.0
20260917,B0,osi_target_t01h,component_clipped,0<p<.01,12441,0.012120540283974138,0.0030728546281139964,1.8276761673832476,-0.00042928619617749295,0.012120540283974138,0.0,0.0,0.0
20260917,B0,osi_target_t01h,component_clipped,.01<=p<.1,8723,0.013868344548857823,0.005244702321818218,1.6777031431268545,0.0011129678981537064,0.013868344548857823,0.0,0.0,0.0
20260917,B0,osi_target_t01h,component_clipped,.1<=p<.5,5148,0.030764294817801473,0.010636637020928564,4.8722825698572505,0.00016023501285868387,0.030764294817801473,0.0,0.0,0.0
20260917,B0,osi_target_t01h,component_clipped,.5<=p<=1,286,0.04015927646667213,0.0204987651129723,0.4612515010894094,0.0039961262894325665,0.04015927646667213,0.0,0.0,0.0
20260917,B0,osi_target_t01h,aligned,p=0,7579,0.016246269846132522,0.00423518298654831,2.0004109907793164,-0.00024886510183537447,0.016246269846132522,0.0,0.0,0.0
20260917,B0,osi_target_t01h,aligned,0<p<.01,12441,0.011864877786055807,0.003078466348657201,1.7513858168077023,-0.00033551285516707284,0.011864877786055807,0.0,0.0,0.0
20260917,B0,osi_target_t01h,aligned,.01<=p<.1,8723,0.013594472861565914,0.0051284685409138065,1.6120949466643422,0.0009413549959996106,0.013594472861565914,0.0,0.0,0.0
20260917,B0,osi_target_t01h,aligned,.1<=p<.5,5148,0.030792354701980416,0.010584247631212473,4.881174568460578,-0.0005533362067158165,0.030792354701980416,0.0,0.0,0.0
20260917,B0,osi_target_t01h,aligned,.5<=p<=1,286,0.03571940765745041,0.019178800536470447,0.36490055985215025,0.0042320521770947825,0.03571940765745041,0.0,0.0,0.0
20260917,B0,osi_target_t06h,component_clipped,p=0,7314,0.0169454755971747,0.004413782102022664,2.100208833470438,-0.0006111373874283192,0.0169454755971747,0.0,0.0,0.0
20260917,B0,osi_target_t06h,component_clipped,0<p<.01,12006,0.012685589992291553,0.0031310499885252685,1.9320558665910463,-0.000583357583099689,0.012685589992291553,0.0,0.0,0.0
20260917,B0,osi_target_t06h,component_clipped,.01<=p<.1,8418,0.013092372331978025,0.0048990273927197415,1.4429311753838316,0.00103074416270041,0.013092372331978025,0.0,0.0,0.0
20260917,B0,osi_target_t06h,component_clipped,.1<=p<.5,4968,0.024225594350533952,0.010087846680759663,2.9156169666907408,0.0005582493880971477,0.024225594350533952,0.0,0.0,0.0
20260917,B0,osi_target_t06h,component_clipped,.5<=p<=1,276,0.04238427982711177,0.02258640065049503,0.4958139007037642,0.004471135716855523,0.04238427982711177,0.0,0.0,0.0
20260917,B0,osi_target_t06h,aligned,p=0,7314,0.016488359020565353,0.004325072237352983,1.9884278010594048,-0.0003210615340251884,0.016488359020565353,0.0,0.0,0.0
20260917,B0,osi_target_t06h,aligned,0<p<.01,12006,0.012030092708085386,0.0030941489236038723,1.737545905564941,-0.0004084335407566372,0.012030092708085386,0.0,0.0,0.0
20260917,B0,osi_target_t06h,aligned,.01<=p<.1,8418,0.012633879395358151,0.004766364639114963,1.3436383003966001,0.000977231191538299,0.012633879395358151,0.0,0.0,0.0
20260917,B0,osi_target_t06h,aligned,.1<=p<.5,4968,0.023625102117259395,0.009475984306200466,2.772866595853042,-4.7470126544550545e-05,0.023625102117259395,0.0,0.0,0.0
20260917,B0,osi_target_t06h,aligned,.5<=p<=1,276,0.0348135289194599,0.018438890837876448,0.3345069756479956,0.0031509470894798223,0.0348135289194599,0.0,0.0,0.0
20260917,B0,osi_target_t24h,component_clipped,p=0,6360,0.017280850894248963,0.005199184361757497,1.8992728565221266,0.00024498307203952,0.017280850894248963,0.0,0.0,0.0
20260917,B0,osi_target_t24h,component_clipped,0<p<.01,10440,0.012571792723627403,0.003543705549938153,1.6500417106642837,-0.00027747834445411297,0.012571792723627403,0.0,0.0,0.0
20260917,B0,osi_target_t24h,component_clipped,.01<=p<.1,7320,0.012721285804158955,0.004453591770967225,1.1846037435812238,0.0009328893880697316,0.012721285804158955,0.0,0.0,0.0
20260917,B0,osi_target_t24h,component_clipped,.1<=p<.5,4320,0.013183524364241965,0.00637646981237536,0.7508389593422657,-0.00031391323871297205,0.013183524364241965,0.0,0.0,0.0
20260917,B0,osi_target_t24h,component_clipped,.5<=p<=1,240,0.017349369266454872,0.01037407009453873,0.07224014734651413,-0.002363477591171539,0.017349369266454872,0.0,0.0,0.0
20260917,B0,osi_target_t24h,aligned,p=0,6360,0.016797682175655474,0.004615042448484408,1.794551124376762,-0.00039603041101130953,0.016797682175655474,0.0,0.0,0.0
20260917,B0,osi_target_t24h,aligned,0<p<.01,10440,0.0127930080624673,0.003287299909754393,1.7086214171895286,-0.0005348868697853947,0.0127930080624673,0.0,0.0,0.0
20260917,B0,osi_target_t24h,aligned,.01<=p<.1,7320,0.012432016112236434,0.004158749199544362,1.131342780181114,0.0009072750069756699,0.012432016112236434,0.0,0.0,0.0
20260917,B0,osi_target_t24h,aligned,.1<=p<.5,4320,0.011136988027082175,0.005776553402287941,0.5358204100024059,0.0008203575712995497,0.011136988027082175,0.0,0.0,0.0
20260917,B0,osi_target_t24h,aligned,.5<=p<=1,240,0.024365476217701083,0.012578551063173867,0.1424823435156857,-0.0021451198215013557,0.024365476217701083,0.0,0.0,0.0
20260917,B0,osi_target_t48h,component_clipped,p=0,5088,0.016439069785556436,0.004244588220821815,1.3749964624284394,-0.0007226021374999384,0.016439069785556436,0.0,0.0,0.0
20260917,B0,osi_target_t48h,component_clipped,0<p<.01,8352,0.01207007141134246,0.003034455188972186,1.2167746826032197,-0.00042057046320431485,0.01207007141134246,0.0,0.0,0.0
20260917,B0,osi_target_t48h,component_clipped,.01<=p<.1,5856,0.011836521852460234,0.0033218377433689257,0.8204446294454292,0.0005276703284142465,0.011836521852460234,0.0,0.0,0.0
20260917,B0,osi_target_t48h,component_clipped,.1<=p<.5,3456,0.008148255116746085,0.003521761427409838,0.22945787636283216,0.0001947120069242624,0.008148255116746085,0.0,0.0,0.0
20260917,B0,osi_target_t48h,component_clipped,.5<=p<=1,192,0.008093206510715174,0.005361381553596767,0.012575998392015836,-0.0026641909325029,0.008093206510715174,0.0,0.0,0.0
20260917,B0,osi_target_t48h,aligned,p=0,5088,0.017082060083298448,0.004343386049120568,1.4846619997957597,-0.0007589695524101247,0.017082060083298448,0.0,0.0,0.0
20260917,B0,osi_target_t48h,aligned,0<p<.01,8352,0.012305496054473251,0.003034698240903114,1.2647035472408772,-0.0004899463232884553,0.012305496054473251,0.0,0.0,0.0
20260917,B0,osi_target_t48h,aligned,.01<=p<.1,5856,0.011901067242881848,0.0034892219845229396,0.8294169112987504,0.0008922449196610639,0.011901067242881848,0.0,0.0,0.0
20260917,B0,osi_target_t48h,aligned,.1<=p<.5,3456,0.00767338035707574,0.0034516874281633036,0.2034919276566537,0.0007105190925305677,0.00767338035707574,0.0,0.0,0.0
20260917,B0,osi_target_t48h,aligned,.5<=p<=1,192,0.005906861957161559,0.004011760412525492,0.006699075490744795,-0.0013907982629015679,0.005906861957161559,0.0,0.0,0.0
20260917,NB_P24,osi_target_t01h,component_clipped,p=0,7579,0.016640849980300274,0.004095150789221732,2.0987606736587288,-0.0005312596614706572,0.016640849980300274,0.0,0.0,0.0
20260917,NB_P24,osi_target_t01h,component_clipped,0<p<.01,12441,0.012120540283974138,0.0030728546281139964,1.8276761673832476,-0.00042928619617749295,0.012120540283974138,0.0,0.0,0.0
20260917,NB_P24,osi_target_t01h,component_clipped,.01<=p<.1,8723,0.013868344548857823,0.005244702321818218,1.6777031431268545,0.0011129678981537064,0.013868344548857823,0.0,0.0,0.0
20260917,NB_P24,osi_target_t01h,component_clipped,.1<=p<.5,5148,0.030764294817801473,0.010636637020928564,4.8722825698572505,0.00016023501285868387,0.030764294817801473,0.0,0.0,0.0
20260917,NB_P24,osi_target_t01h,component_clipped,.5<=p<=1,286,0.04015927646667213,0.0204987651129723,0.4612515010894094,0.0039961262894325665,0.04015927646667213,0.0,0.0,0.0
20260917,NB_P24,osi_target_t01h,aligned,p=0,7579,0.01608551795083172,0.004129371974169675,1.9610199252309475,-0.0003467325780489898,0.016246269846132522,-0.0001607518953008029,-0.9894695633106854,0.03939106554836891
20260917,NB_P24,osi_target_t01h,aligned,0<p<.01,12441,0.01184977114031712,0.0030658738119721677,1.7469288434850605,-0.0003352573779095674,0.011864877786055807,-1.5106645738687322e-05,-0.12732238806910656,0.004456973322641833
20260917,NB_P24,osi_target_t01h,aligned,.01<=p<.1,8723,0.013585051830152017,0.005132613073330751,1.6098613426471173,0.0009561591757262974,0.013594472861565914,-9.421031413896566e-06,-0.06930045401415397,0.002233604017224833
20260917,NB_P24,osi_target_t01h,aligned,.1<=p<.5,5148,0.030751575698906616,0.010533457517578766,4.868254632206827,-0.000518430531756751,0.030792354701980416,-4.0779003073799364e-05,-0.13243223348287092,0.012919936253751096
20260917,NB_P24,osi_target_t01h,aligned,.5<=p<=1,286,0.035314636916214365,0.018967948224945644,0.35667734402987844,0.003907702055974789,0.03571940765745041,-0.0004047707412360435,-1.133195558889999,0.008223215822271812
20260917,NB_P24,osi_target_t06h,component_clipped,p=0,7314,0.0169454755971747,0.004413782102022664,2.100208833470438,-0.0006111373874283192,0.0169454755971747,0.0,0.0,0.0
20260917,NB_P24,osi_target_t06h,component_clipped,0<p<.01,12006,0.012685589992291553,0.0031310499885252685,1.9320558665910463,-0.000583357583099689,0.012685589992291553,0.0,0.0,0.0
20260917,NB_P24,osi_target_t06h,component_clipped,.01<=p<.1,8418,0.013092372331978025,0.0048990273927197415,1.4429311753838316,0.00103074416270041,0.013092372331978025,0.0,0.0,0.0
20260917,NB_P24,osi_target_t06h,component_clipped,.1<=p<.5,4968,0.024225594350533952,0.010087846680759663,2.9156169666907408,0.0005582493880971477,0.024225594350533952,0.0,0.0,0.0
20260917,NB_P24,osi_target_t06h,component_clipped,.5<=p<=1,276,0.04238427982711177,0.02258640065049503,0.4958139007037642,0.004471135716855523,0.04238427982711177,0.0,0.0,0.0
20260917,NB_P24,osi_target_t06h,aligned,p=0,7314,0.016324223582422345,0.004215427492641789,1.949036735511036,-0.00042247493329002165,0.016488359020565353,-0.00016413543814300727,-0.9954625438364562,0.03939106554836869
20260917,NB_P24,osi_target_t06h,aligned,0<p<.01,12006,0.012014653625302326,0.0030811001355896704,1.7330889322422998,-0.0004081688070767585,0.012030092708085386,-1.5439082783060692e-05,-0.1283371887290996,0.004456973322641167
20260917,NB_P24,osi_target_t06h,aligned,.01<=p<.1,8418,0.012623374030538348,0.004770659335749911,1.3414046963793753,0.0009925717545884163,0.012633879395358151,-1.050536481980377e-05,-0.08315232788800309,0.002233604017224833
20260917,NB_P24,osi_target_t06h,aligned,.1<=p<.5,4968,0.0235699982766211,0.009423353971058293,2.7599466595992905,-1.1299753217402429e-05,0.023625102117259395,-5.5103840638295876e-05,-0.23324276172351777,0.01291993625375154
20260917,NB_P24,osi_target_t06h,aligned,.5<=p<=1,276,0.03438295414301174,0.018220398949847123,0.3262837598257237,0.00281484515237722,0.0348135289194599,-0.0004305747764481588,-1.2368030182871803,0.008223215822271868
20260917,NB_P24,osi_target_t24h,component_clipped,p=0,6360,0.01646701274192909,0.004728591390771716,1.7245935549685583,-0.00017304211530393934,0.017280850894248963,-0.0008138381523198727,-4.709479627480128,0.17467930155356837
20260917,NB_P24,osi_target_t24h,component_clipped,0<p<.01,10440,0.012511164190167977,0.0034814408440781994,1.6341651548664853,-0.0002635850428755359,0.012571792723627403,-6.062853345942601e-05,-0.48225845583248494,0.015876555797798453
20260917,NB_P24,osi_target_t24h,component_clipped,.01<=p<.1,7320,0.012691031031655704,0.004475259372089458,1.1789758064919997,0.0010002456548752323,0.012721285804158955,-3.0254772503250996e-05,-0.2378279441953901,0.005627937089224044
20260917,NB_P24,osi_target_t24h,component_clipped,.1<=p<.5,4320,0.012656602819744286,0.006183471417003235,0.692019050126799,-0.00018627460138740515,0.013183524364241965,-0.0005269215444976792,-3.9968185284874447,0.05881990921546676
20260917,NB_P24,osi_target_t24h,component_clipped,.5<=p<=1,240,0.018341723045764327,0.011350864169951869,0.08074051302900533,-0.0035581595865198817,0.017349369266454872,0.0009923537793094551,5.719826260359673,-0.008500365682491198
